구분,행정구역코드,1단계,2단계,3단계,nx,ny,lon,lat,address,stn,slope,pine_ratio,road_density,water_dist,fire_station,fs_lat,fs_lon
kor,4783031000,경상북도,고령군,덕곡면,82,88,128.235177777777,35.7763472222222,경상북도 고령군 대곡면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4783032000,경상북도,고령군,운수면,84,88,128.292597222222,35.7660777777777,경상북도 고령군 운수면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4783033000,경상북도,고령군,성산면,85,88,128.362075,35.7469194444444,경상북도 고령군 성산면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4783034000,경상북도,고령군,다산면,86,89,128.456533333333,35.8227833333333,경상북도 고령군 다산면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4783035000,경상북도,고령군,개진면,85,87,128.3524,35.7051916666666,경상북도 고령군 개진면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4783036000,경상북도,고령군,우곡면,84,86,128.344175,35.6748694444444,경상북도 고령군 우곡면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4783037000,경상북도,고령군,쌍림면,83,86,128.244066666666,35.6767944444444,경상북도 고령군 쌍림면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784000000,경상북도,성주군,,83,91,128.2829915,35.91914912,경상북도 성주군,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784025000,경상북도,성주군,성주읍,83,91,128.2896128,35.91908944,경상북도 성주군 성주읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784031000,경상북도,성주군,선남면,85,91,128.3517364,35.90084223,경상북도 성주군 선남면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784032000,경상북도,성주군,용암면,84,90,128.3368282,35.83626415,경상북도 성주군 용암면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784033000,경상북도,성주군,수륜면,82,90,128.192362,35.83294961,경상북도 성주군 수륜면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784034000,경상북도,성주군,가천면,81,91,128.1661841,35.88439894,경상북도 성주군 가천면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784035500,경상북도,성주군,금수강산면,81,91,128.1757824,35.91957788,경상북도 성주군 금수강산면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784036000,경상북도,성주군,대가면,82,91,128.2287433,35.91031956,경상북도 성주군 대가면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784037000,경상북도,성주군,벽진면,82,92,128.2164059,35.94849528,경상북도 성주군 벽진면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784038000,경상북도,성주군,초전면,83,93,128.2633358,35.97454541,경상북도 성주군 초전면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4784039000,경상북도,성주군,월항면,84,92,128.3157599,35.94557269,경상북도 성주군 월항면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4785000000,경상북도,칠곡군,,85,93,128.403797222222,35.9925472222222,경상북도 칠곡군,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4785025000,경상북도,칠곡군,왜관읍,85,93,128.3999,35.9860083333333,경상북도 칠곡군 왜관읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4785025300,경상북도,칠곡군,북삼읍,84,94,128.345152777777,36.0599055555555,경상북도 칠곡군 북삼읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4785025600,경상북도,칠곡군,석적읍,85,94,128.411377777777,36.0483777777777,경상북도 칠곡군 석적읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4785031000,경상북도,칠곡군,지천면,87,92,128.493299999999,35.9531166666666,경상북도 칠곡군 지천면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4785032000,경상북도,칠곡군,동명면,88,93,128.555733333333,35.9810416666666,경상북도 칠곡군 동명면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4785033000,경상북도,칠곡군,가산면,88,95,128.541077777777,36.0829944444444,경상북도 칠곡군 가산면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4785036000,경상북도,칠곡군,약목면,85,94,128.365997222222,36.0298305555555,경상북도 칠곡군 약목면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4785037000,경상북도,칠곡군,기산면,85,93,128.384966666666,35.983425,경상북도 칠곡군 기산면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790000000,경상북도,예천군,,86,107,128.455022222222,36.65495,경상북도 예천군,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790025000,경상북도,예천군,예천읍,86,107,128.455822222222,36.6541111111111,경상북도 예천군 예천읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790025300,경상북도,예천군,호명읍,86,106,128.470555555555,36.5914166666666,경상북도 예천군 호명읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790031000,경상북도,예천군,용문면,85,108,128.413186111111,36.6872833333333,경상북도 예천군 용문면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790034000,경상북도,예천군,감천면,87,109,128.528675,36.7182472222222,경상북도 예천군 감천면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790035000,경상북도,예천군,보문면,87,108,128.513166666666,36.6623888888888,경상북도 예천군 보문면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790037000,경상북도,예천군,유천면,85,107,128.392311111111,36.6325,경상북도 예천군 유천면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790038000,경상북도,예천군,용궁면,83,106,128.279630555555,36.6057333333333,경상북도 예천군 용궁면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790039000,경상북도,예천군,개포면,84,106,128.368708333333,36.6054888888888,경상북도 예천군 개포면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790040000,경상북도,예천군,지보면,85,105,128.392563888888,36.5453333333333,경상북도 예천군 지보면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790041000,경상북도,예천군,풍양면,83,104,128.301241666666,36.5076583333333,경상북도 예천군 풍양면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790042000,경상북도,예천군,효자면,85,110,128.41885,36.771367,경상북도 예천군 효자면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4790043000,경상북도,예천군,은풍면,86,109,128.4431143,36.7451086,경상북도 예천군 은풍면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792000000,경상북도,봉화군,,90,113,128.734875,36.8902611111111,경상북도 봉화군,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792025000,경상북도,봉화군,봉화읍,91,113,128.741877777777,36.8849333333333,경상북도 봉화군 봉화읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792031000,경상북도,봉화군,물야면,90,115,128.738022222222,36.9722944444444,경상북도 봉화군 물야면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792032000,경상북도,봉화군,봉성면,92,113,128.820308333333,36.883025,경상북도 봉화군 봉성면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792033000,경상북도,봉화군,법전면,93,113,128.879188888888,36.9078861111111,경상북도 봉화군 법전면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792034000,경상북도,봉화군,춘양면,94,114,128.917155555555,36.9322416666666,경상북도 봉화군 춘양면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792035000,경상북도,봉화군,소천면,95,114,129.005408333333,36.9348472222222,경상북도 봉화군 소천면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792036000,경상북도,봉화군,재산면,95,111,128.9641,36.8131027777777,경상북도 봉화군 재산면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792037000,경상북도,봉화군,명호면,93,112,128.9024,36.8559666666666,경상북도 봉화군 명호면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792038000,경상북도,봉화군,상운면,91,111,128.757419444444,36.8309416666666,경상북도 봉화군 상운면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4792039000,경상북도,봉화군,석포면,96,116,129.067488888888,37.0457916666666,경상북도 봉화군 석포면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793000000,경상북도,울진군,,102,115,129.402786111111,36.9901861111111,경상북도 울진군,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793025000,경상북도,울진군,울진읍,102,115,129.4054,36.9943361111111,경상북도 울진군 울진읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793025300,경상북도,울진군,평해읍,103,110,129.443708333333,36.72515,경상북도 울진군 평해읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793031000,경상북도,울진군,북면,101,118,129.3754,37.1020083333333,경상북도 울진군 북면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793033000,경상북도,울진군,근남면,102,115,129.396819444444,36.9599055555555,경상북도 울진군 근남면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793035000,경상북도,울진군,기성면,103,111,129.453733333333,36.7952694444444,경상북도 울진군 기성면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793036000,경상북도,울진군,온정면,101,109,129.347677777777,36.7211916666666,경상북도 울진군 온정면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793037000,경상북도,울진군,죽변면,102,117,129.424575,37.0568972222222,경상북도 울진군 죽변면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793038000,경상북도,울진군,후포면,103,109,129.441730555555,36.6755666666666,경상북도 울진군 후포면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793039000,경상북도,울진군,금강송면,99,114,129.247186111111,36.9355194444444,경상북도 울진군 금강송면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4793040000,경상북도,울진군,매화면,102,114,129.382211111111,36.9131055555556,경상북도 울진군 매화면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4794000000,경상북도,울릉군,,127,127,130.903788888888,37.480575,경상북도 울릉군,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4794025000,경상북도,울릉군,울릉읍,127,127,130.901755555555,37.4811138888888,경상북도 울릉군 울릉읍,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4794031000,경상북도,울릉군,서면,126,127,130.836188888888,37.4637694444444,경상북도 울릉군 서면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4794032000,경상북도,울릉군,북면,127,129,130.872752777777,37.5367833333333,경상북도 울릉군 북면,272,25,75,35,2.5,경북소방본부,36.5,128.7
kor,4794033000,경상북도,울릉군,독도,144,123,131.8648471,37.2414386,경상북도 울릉군 독도,272,25,75,35,2.5,경북소방본부,36.5,128.7
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
